Experiment,Institution,Accession,SeedSource,LineType,Treatment,Facility,Rep,Flat,Row,Col,SowDate,seeds.sown,germinants.7d,germinants.14d,TransplantInfo,BoltDate,diameter.at.bolt,days.to.bolt,Germ.Bolting.Comments,inflorescence.height,mainbranch,ttl.maininfl.branch,basal.branch,branch.basalbranch,fruitnum,aborted.fruits,basalfruit.length,midfruit.length,upperfruit.length,avg.fruit.length,HarvestDate,HarvestInits,Harvest.Comments,Outlier1,Outlier2,Resolve?,SeeComments,Resolved?,Action
BC_Expt3pt6,BC,SALK_114276C,BC_SF10_0268,MUTANT,control,BC-GC1,3,5,B,5,5/24/2016,3,5,4,3E3,6/25/2016,20.20,32,,11.6,2,2,5,8,3,84,11.59,10.24,9.25,10.36,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110070C,BC_SF10_0207,MUTANT,control,BC-GC1,3,5,B,6,5/24/2016,3,3,3,,7/4/2016,41.48,41,,30.0,2,2,2,4,72,87,12.68,6.60,9.50,9.59,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_106754C,BC_SF10_0158,MUTANT,control,BC-GC1,3,5,C,1,5/24/2016,3,3,2,,6/27/2016,52.96,34,,14.1,2,2,3,8,71,107,13.90,13.10,9.19,12.06,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107138C,BC_SF10_0166,MUTANT,control,BC-GC1,3,5,C,2,5/24/2016,3,3,3,,6/27/2016,42.28,34,,9.3,0,0,5,5,0,82,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106478C,BC_SF10_0155,MUTANT,control,BC-GC1,3,5,C,3,5/24/2016,3,3,3,,7/1/2016,34.42,38,,10.5,1,1,3,3,0,47,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111406C,BC_SF10_0229,MUTANT,control,BC-GC1,3,5,C,4,5/24/2016,3,2,2,,6/29/2016,50.30,36,,8.2,0,0,5,5,0,95,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_116618C,BC_SF10_0304,MUTANT,control,BC-GC1,3,5,C,5,5/24/2016,3,2,2,,6/30/2016,45.31,37,,11.9,1,1,4,4,3,125,12.67,12.41,10.43,11.84,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113793C,BC_SF10_0262,MUTANT,control,BC-GC1,3,5,C,6,5/24/2016,3,2,2,,6/28/2016,33.08,35,,15.8,1,1,4,9,40,138,10.86,13.44,8.46,10.92,8/3/2016,jt,"Dead, short main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108256C,BC_SF10_0179,MUTANT,control,BC-GC1,3,5,D,1,5/24/2016,3,2,2,,6/25/2016,71.49,32,,32.5,3,12,0,0,160,53,13.90,14.65,9.18,12.58,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_108103C,BC_SF10_0176,MUTANT,control,BC-GC1,3,5,D,2,5/24/2016,3,3,3,,6/26/2016,36.45,33,,14.0,2,8,5,11,3,143,9.19,6.78,,7.99,8/3/2016,jt,Dead main stem,,,"Has 3 full fruits but 2 lengths, dead main stem",Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_114735C,BC_SF10_0273,MUTANT,control,BC-GC1,3,5,D,3,5/24/2016,3,3,3,,6/29/2016,32.36,36,,4.8,0,0,2,2,0,25,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110454C,BC_SF10_0212,MUTANT,control,BC-GC1,3,5,D,4,5/24/2016,3,3,3,,7/1/2016,36.95,38,,5.5,0,0,3,3,0,38,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119083C,BC_SF10_0342,MUTANT,control,BC-GC1,3,5,D,5,5/24/2016,3,2,2,,6/29/2016,10.20,36,,1.2,1,1,4,4,0,24,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22659,BC_SF08_0309,PHYT,control,BC-GC1,3-1,5,D,6,5/24/2016,3,3,3,,6/20/2016,14.46,27,,19.5,2,11,7,18,29,261,11.41,10.86,,11.14,8/3/2016,jt,Dead main stem,"AbortedFruits, jp checked, got 212","Total_Branches, cck checked, got 29 totbr","Has 3 full fruits but 2 lengths, dead main stem",Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_115788C,BC_SF10_0287,MUTANT,control,BC-GC1,3,5,E,1,5/24/2016,3,3,2,,6/28/2016,64.32,35,,31.9,2,2,3,9,125,123,11.38,10.56,9.84,10.59,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_119384C,BC_SF10_0350,MUTANT,control,BC-GC1,3,5,E,2,5/24/2016,3,2,2,,6/30/2016,44.64,37,,5.0,0,0,3,3,0,60,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119044C,BC_SF10_0340,MUTANT,control,BC-GC1,3,5,E,3,5/24/2016,3,3,2,,6/25/2016,36.47,32,,7.6,1,1,4,4,2,43,12.77,12.23,,12.50,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108241C,BC_SF10_0178,MUTANT,control,BC-GC1,3,5,E,4,5/24/2016,3,3,3,,6/27/2016,48.09,34,,14.3,1,1,6,11,3,173,10.86,12.64,7.23,10.24,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119155C,BC_SF10_0345,MUTANT,control,BC-GC1,3,5,E,5,5/24/2016,3,1,2,,7/3/2016,50.47,40,,5.9,1,1,2,2,0,43,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111080C,BC_SF10_0222,MUTANT,control,BC-GC1,3,5,E,6,5/24/2016,3,1,2,,7/2/2016,48.38,39,,21.8,2,3,4,12,36,188,13.30,13.91,8.85,12.02,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109947C,BC_SF10_0204,MUTANT,control,BC-GC1,3,5,F,1,5/24/2016,3,3,3,,6/30/2016,37.91,37,,14.5,1,2,5,9,2,129,7.14,6.26,,6.70,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_116862C,BC_SF10_0307,MUTANT,control,BC-GC1,3,5,F,2,5/24/2016,3,3,3,,6/29/2016,50.07,36,,14.6,1,1,5,6,0,116,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119046C,BC_SF10_0341,MUTANT,control,BC-GC1,3,5,F,3,5/24/2016,3,3,3,,6/28/2016,52.15,35,,8.9,0,0,5,5,1,54,12.25,,,12.25,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC1,3-1,5,F,4,5/24/2016,3,3,3,,6/30/2016,42.86,37,,10.2,1,1,5,12,2,157,8.40,7.68,,8.04,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_114538C,BC_SF10_0271,MUTANT,control,BC-GC1,3,5,F,5,5/24/2016,3,1,1,,6/29/2016,37.62,36,,17.5,1,1,5,7,5,141,7.51,12.81,10.08,10.13,8/3/2016,jt,"Dead main stem, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111160C,BC_SF10_0224,MUTANT,control,BC-GC1,3,5,F,6,5/24/2016,3,2,3,,6/29/2016,42.43,36,,6.4,0,0,3,3,1,25,8.84,,,8.84,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106653C,BC_SF10_0156,MUTANT,control,BC-GC1,3,5,G,1,5/24/2016,3,3,3,,6/29/2016,35.97,36,,15.7,1,2,5,13,12,163,10.41,9.21,12.06,10.56,8/3/2016,jt,"Dead main stem, all fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119551C,BC_SF10_0352,MUTANT,control,BC-GC1,3,5,G,2,5/24/2016,3,3,3,,6/27/2016,48.43,34,,21.1,1,2,4,8,108,119,10.05,11.10,7.57,9.57,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_133437C,BC_SF11_0019,MUTANT,control,BC-GC1,3,5,G,3,5/24/2016,3,3,3,,6/26/2016,44.25,33,,33.8,1,3,3,4,136,67,12.47,10.14,8.69,10.43,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22658,BC_SF08_0315,PHYT,control,BC-GC1,3-1,5,G,4,5/24/2016,3,1,2,,7/13/2016,35.53,50,,9.6,0,0,1,1,0,19,,,,,8/3/2016,jt,Dead main stem,BoltDays,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108909C,BC_SF10_0190,MUTANT,control,BC-GC1,3,5,G,5,5/24/2016,3,3,3,,6/27/2016,52.68,34,,32.3,1,1,3,6,129,79,14.79,9.86,8.15,10.93,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110843C,BC_SF10_0216,MUTANT,control,BC-GC1,3,5,G,6,5/24/2016,3,3,3,,7/7/2016,37.80,44,,11.4,1,1,3,3,0,37,,,,,8/3/2016,jt,Dead main stem,BoltDays,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_120184C,BC_SF10_0363,MUTANT,control,BC-GC1,3,5,H,1,5/24/2016,3,3,2,,6/28/2016,45.52,35,,19.2,1,1,5,11,31,138,12.18,7.37,8.59,9.38,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_133028C,BC_SF11_0014,MUTANT,control,BC-GC1,3,5,H,2,5/24/2016,3,3,3,,6/24/2016,26.72,31,,13.0,1,2,5,14,9,163,12.05,7.13,7.87,9.02,8/3/2016,jt,"Dead main stem, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22633,BC_SF08_0267,PHYT,control,BC-GC1,3-1,5,H,3,5/24/2016,3,3,3,,6/27/2016,30.80,34,,21.2,1,3,6,9,5,158,8.17,11.74,,9.96,8/3/2016,jt,Dead main stem,,,"Has 3 full fruits but 2 lengths, dead main stem",Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22636,BC_SF08_0294,PHYT,control,BC-GC1,3-1,5,H,4,5/24/2016,3,2,2,,6/28/2016,45.07,35,,8.9,0,0,7,7,1,121,9.80,,,9.80,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_133238C,BC_SF11_0016,MUTANT,control,BC-GC1,3,5,H,5,5/24/2016,3,1,1,,6/28/2016,49.44,35,,33.4,2,3,2,6,127,96,13.78,10.82,7.59,10.73,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_107453C,BC_SF10_0169,MUTANT,control,BC-GC1,3,5,H,6,5/24/2016,3,3,3,,6/29/2016,41.67,36,,32.2,1,2,3,5,141,29,11.08,13.77,8.83,11.23,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22596,BC_SF08_0273,PHYT,control,BC-GC1,3-1,5,I,1,5/24/2016,3,2,3,,6/29/2016,60.40,36,,28.2,3,3,0,0,94,11,8.88,11.19,7.92,9.33,8/3/2016,jt,Algae,,,,,,
BC_Expt3pt6,BC,SALK_115823C,BC_SF10_0289,MUTANT,control,BC-GC1,3,5,I,2,5/24/2016,3,2,2,,6/26/2016,56.81,33,,31.8,1,1,2,6,103,63,14.32,9.33,8.50,10.72,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC1,3-1,5,I,3,5/24/2016,3,3,3,,6/24/2016,15.32,31,,5.2,0,0,5,5,0,12,,,,,8/3/2016,jt,"Dead main stem with mold, algae, decapitated",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110571C,BC_SF10_0213,MUTANT,control,BC-GC1,3,5,I,4,5/24/2016,3,2,2,,7/1/2016,41.13,38,,4.1,0,0,3,3,0,26,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_118474C,BC_SF10_0334,MUTANT,control,BC-GC1,3,5,I,5,5/24/2016,3,3,3,,7/3/2016,43.31,40,,6.6,0,0,3,3,0,26,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113296C,BC_SF10_0251,MUTANT,control,BC-GC1,3,5,I,6,5/24/2016,3,2,2,,6/27/2016,25.97,34,,10.7,1,1,4,5,0,58,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108788C,BC_SF10_0188,MUTANT,control,BC-GC1,3,5,J,1,5/24/2016,3,2,2,,6/28/2016,59.14,35,,35.1,1,1,2,6,111,53,14.08,13.44,9.87,12.46,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_107228C,BC_SF10_0168,MUTANT,control,BC-GC1,3,5,J,2,5/24/2016,3,2,2,,6/24/2016,42.19,31,,25.6,1,2,3,8,125,158,14.41,14.17,10.57,13.05,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_117402C,BC_SF10_0314,MUTANT,control,BC-GC1,3,5,J,3,5/24/2016,3,3,3,,6/30/2016,53.81,37,,10.3,0,0,4,4,1,70,5.95,,,5.95,8/3/2016,jt,Dead main stem,Avg_Length,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_133375C,BC_SF11_0018,MUTANT,control,BC-GC1,3,5,J,4,5/24/2016,3,3,3,,6/27/2016,48.54,34,,21.8,2,2,2,4,78,85,11.87,14.08,10.72,12.22,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109510C,BC_SF10_0200,MUTANT,control,BC-GC1,3,5,J,5,5/24/2016,3,1,1,,6/27/2016,50.59,34,,33.8,1,3,2,5,117,67,13.56,14.20,8.13,11.96,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_107178C,BC_SF10_0167,MUTANT,control,BC-GC1,3,5,J,6,5/24/2016,3,3,3,,6/25/2016,43.26,32,,32.8,2,4,5,8,139,126,12.72,7.38,10.81,10.30,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110671C,BC_SF10_0214,MUTANT,control,BC-GC1,3,5,K,1,5/24/2016,3,2,2,,6/28/2016,63.14,35,,38.1,2,6,1,4,113,75,14.75,13.33,8.65,12.24,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110941C,BC_SF10_0220,MUTANT,control,BC-GC1,3,5,K,2,5/24/2016,3,3,3,,6/29/2016,27.87,36,,15.7,2,2,6,7,0,109,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107943C,BC_SF10_0174,MUTANT,control,BC-GC1,3,5,K,3,5/24/2016,3,2,3,,6/27/2016,46.65,34,,15.8,1,1,4,8,92,102,10.52,13.60,9.04,11.05,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_115342C,BC_SF10_0279,MUTANT,control,BC-GC1,3,5,K,4,5/24/2016,3,3,3,,6/28/2016,51.25,35,,21.2,3,4,3,5,94,76,7.78,9.03,11.39,9.40,8/3/2016,jt,"Dead, short main stem, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106993C,BC_SF10_0164,MUTANT,control,BC-GC1,3,5,K,5,5/24/2016,3,3,3,,6/28/2016,49.02,35,,13.4,1,1,5,13,2,184,13.89,11.17,,12.53,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111486C,BC_SF10_0231,MUTANT,control,BC-GC1,3,5,K,6,5/24/2016,3,1,1,,6/27/2016,32.11,34,,19.6,2,9,4,9,48,194,12.38,12.27,10.38,11.68,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_116113C,BC_SF10_0295,MUTANT,control,BC-GC1,3,5,L,1,5/24/2016,3,3,3,,7/1/2016,62.69,38,,34.7,3,6,0,0,110,51,13.99,11.14,8.38,11.17,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_133231C,BC_SF11_0015,MUTANT,control,BC-GC1,3,5,L,2,5/24/2016,3,3,3,,6/25/2016,62.58,32,,33.8,2,6,1,5,107,59,14.52,13.59,9.50,12.54,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_113877C,BC_SF10_0264,MUTANT,control,BC-GC1,3,5,L,3,5/24/2016,3,2,3,,6/27/2016,79.11,34,,37.0,3,8,0,0,119,48,14.16,13.27,9.53,12.32,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC1,3-1,5,L,4,5/24/2016,3,3,2,,7/4/2016,32.98,41,,7.3,0,0,3,3,0,85,,,,,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_112162C,BC_SF10_0236,MUTANT,control,BC-GC1,3,5,L,5,5/24/2016,3,2,2,,6/29/2016,72.38,36,,37.1,3,6,1,1,117,65,15.78,10.46,6.88,11.04,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC1,3-1,5,L,6,5/24/2016,3,3,3,,6/29/2016,50.17,36,,13.1,0,0,4,8,1,121,6.49,,,6.49,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132964C,BC_SF11_0013,MUTANT,control,BC-GC1,3,6,A,1,5/24/2016,3,1,1,,6/25/2016,34.71,32,,14.6,2,2,4,11,67,118,13.07,13.60,12.64,13.10,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108796C,BC_SF10_0189,MUTANT,control,BC-GC1,3,6,A,2,5/24/2016,3,3,3,,6/23/2016,43.63,30,,30.2,1,2,3,10,131,65,14.82,10.20,9.71,11.58,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_111217C,BC_SF10_0225,MUTANT,control,BC-GC1,3,6,A,3,5/24/2016,3,3,3,,6/29/2016,52.20,36,,31.5,1,2,3,3,84,73,11.26,9.95,10.81,10.67,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_114698C,BC_SF10_0272,MUTANT,control,BC-GC1,3,6,A,4,5/24/2016,3,3,3,,6/26/2016,39.28,33,,31.4,2,3,3,5,105,94,13.44,8.24,9.69,10.46,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_119277C,BC_SF10_0347,MUTANT,control,BC-GC1,3,6,A,5,5/24/2016,3,2,2,,6/28/2016,43.64,35,,27.1,2,3,3,6,80,134,14.18,8.12,10.70,11.00,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_133245C,BC_SF11_0017,MUTANT,control,BC-GC1,3,6,A,6,5/24/2016,3,2,3,,6/25/2016,35.18,32,,13.8,1,1,10,12,4,92,13.01,13.43,12.39,12.94,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110062C,BC_SF10_0206,MUTANT,control,BC-GC1,3,6,B,1,5/24/2016,3,3,3,,6/25/2016,47.57,32,,32.3,2,7,2,5,141,102,13.85,13.18,8.87,11.97,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_115366C,BC_SF10_0280,MUTANT,control,BC-GC1,3,6,B,2,5/24/2016,3,3,3,,6/24/2016,36.70,31,,25.9,1,1,4,6,87,101,13.39,12.11,8.64,11.38,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_106465C,BC_SF10_0153,MUTANT,control,BC-GC1,3,6,B,3,5/24/2016,3,3,2,,6/29/2016,42.97,36,,10.0,2,2,5,8,1,73,6.34,,,6.34,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109360C,BC_SF10_0198,MUTANT,control,BC-GC1,3,6,B,4,5/24/2016,3,3,3,,6/28/2016,48.59,35,,32.8,2,3,2,4,112,59,13.72,12.06,9.05,11.61,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_113809C,BC_SF10_0263,MUTANT,control,BC-GC1,3,6,B,5,5/24/2016,3,3,2,,6/27/2016,57.14,34,,27.2,1,2,3,6,85,88,14.64,9.46,9.79,11.30,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_106462C,BC_SF10_0152,MUTANT,control,BC-GC1,3,6,B,6,5/24/2016,3,3,3,,6/26/2016,36.18,33,,13.4,2,3,6,7,3,93,12.01,10.99,6.05,9.68,8/3/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108354C,BC_SF10_0180,MUTANT,control,BC-GC1,3,6,C,1,5/24/2016,3,3,3,,6/25/2016,49.63,32,,35.0,2,7,1,3,102,69,14.54,13.44,9.35,12.44,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_113000C,BC_SF10_0246,MUTANT,control,BC-GC1,3,6,C,2,5/24/2016,3,3,3,,6/23/2016,36.32,30,,17.2,2,4,4,10,115,134,13.80,14.26,7.80,11.95,8/4/2016,jt,Short dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106837C,BC_SF10_0160,MUTANT,control,BC-GC1,3,6,C,3,5/24/2016,3,3,3,,6/26/2016,27.95,33,,12.7,1,2,5,5,2,50,11.90,8.57,,10.24,8/4/2016,jt,"Dead main stem, all fruits on BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119334C,BC_SF10_0348,MUTANT,control,BC-GC1,3,6,C,4,5/24/2016,3,3,3,,6/27/2016,60.57,34,,34.0,1,2,2,7,141,86,13.46,13.70,9.27,12.14,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_109219C,BC_SF10_0193,MUTANT,control,BC-GC1,3,6,C,5,5/24/2016,3,2,3,,6/27/2016,42.09,34,,32.7,3,8,2,3,121,93,11.05,9.56,7.65,9.42,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22596,BC_SF08_0273,PHYT,control,BC-GC1,3-2,6,C,6,5/24/2016,3,2,2,,6/30/2016,58.39,37,,26.8,4,11,2,5,135,266,13.55,12.17,8.96,11.56,8/4/2016,jt,Dead main stem,"AbortedFruits, jp checked got 221",,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113735C,BC_SF10_0258,MUTANT,control,BC-GC1,3,6,D,1,5/24/2016,3,3,3,,6/26/2016,35.57,33,,16.4,2,6,7,14,24,171,13.67,12.20,9.71,11.86,8/4/2016,jt,"Dead, short main stem ",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109522C,BC_SF10_0201,MUTANT,control,BC-GC1,3,6,D,2,5/24/2016,3,3,3,,6/23/2016,24.43,30,,8.4,1,2,11,12,0,56,,,,,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132552C,BC_SF11_0001,MUTANT,control,BC-GC1,3,6,D,3,5/24/2016,3,3,3,,6/29/2016,52.42,36,,12.9,1,1,4,4,1,77,5.76,,,5.76,8/4/2016,jt,Dead main stem,Avg_Length,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_116332C,BC_SF10_0298,MUTANT,control,BC-GC1,3,6,D,4,5/24/2016,3,3,3,,6/26/2016,39.40,33,,5.5,0,0,7,7,1,59,9.00,,,9.00,8/4/2016,jt,"Dead, short main stem ",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107760C,BC_SF10_0171,MUTANT,control,BC-GC1,3,6,D,5,5/24/2016,3,3,3,,6/27/2016,50.86,34,,20.1,3,4,3,7,93,152,9.29,7.49,10.78,9.19,8/4/2016,jt,"Dead, short main stem, 3rd fruit from MB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_120295C,BC_SF10_0364,MUTANT,control,BC-GC1,3,6,D,6,5/24/2016,3,3,3,,7/2/2016,17.52,39,,3.3,0,0,1,1,0,9,,,,,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119678C,BC_SF10_0355,MUTANT,control,BC-GC1,3,6,E,1,5/24/2016,3,3,3,,6/27/2016,47.38,34,,33.8,2,3,3,7,125,110,12.95,7.44,9.06,9.82,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_109250C,BC_SF10_0194,MUTANT,control,BC-GC1,3,6,E,2,5/24/2016,3,3,3,,6/22/2016,48.35,29,,31.7,3,7,2,6,155,119,15.84,10.60,9.65,12.03,8/4/2016,jt,"Dead, short main stem ",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109263C,BC_SF10_0195,MUTANT,control,BC-GC1,3,6,E,3,5/24/2016,3,2,2,,6/24/2016,42.69,31,,16.1,2,4,6,15,65,232,11.58,12.90,12.27,12.25,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_113956C,BC_SF10_0265,MUTANT,control,BC-GC1,3,6,E,4,5/24/2016,3,3,3,,6/26/2016,41.40,33,,9.4,1,1,6,6,1,87,11.49,,,11.49,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22659,BC_SF08_0309,PHYT,control,BC-GC1,3-2,6,E,5,5/24/2016,3,3,3,,6/20/2016,29.68,27,May have bolted on 6/18 or 6/19,13.9,2,2,7,7,1,78,10.69,,,10.69,8/4/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132916C,BC_SF11_0010,MUTANT,control,BC-GC1,3,6,E,6,5/24/2016,3,2,3,,6/27/2016,37.57,34,,15.3,2,2,5,14,43,129,13.11,11.60,7.18,10.63,8/4/2016,jt,"Dead, short main stem ",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22633,BC_SF08_0267,PHYT,control,BC-GC1,3-2,6,F,1,5/24/2016,3,2,3,,6/21/2016,22.23,28,,11.2,1,1,10,14,0,100,,,,,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
